longitude,latitude,severity_label
-2.64168,51.43352,Slight
-4.16835,50.37655,Slight
-4.14611,50.37725,Slight
-4.11212,50.42832,Slight
-4.19084,50.39833,Slight
-4.12242,50.36864,Serious
-4.0542,50.39402,Slight
-3.56536,50.43484,Serious
-1.766,51.56172,Slight
-0.23905,52.58628,Slight
0.80225,51.53415,Slight
0.55184,51.37551,Slight
-1.2644,51.42164,Slight
-1.01905,51.46513,Slight
-0.67529,51.41073,Slight
-0.52821,51.4396,Slight
-0.75182,52.04905,Slight
-0.81256,52.05239,Slight
-0.74688,52.06149,Slight
-1.08322,50.80383,Slight
-1.09322,50.79625,Slight
-1.4366,50.92697,Slight
-1.38155,50.92459,Slight
-1.44779,50.93143,Slight
-1.57096,54.59985,Serious
-1.84218,54.81989,Serious
-2.43701,52.53193,Slight
-0.51131,52.23857,Slight
-2.35506,55.31062,Slight
-0.67625,52.29799,Slight
-0.68164,52.2884,Serious
-0.58592,52.54374,Slight
-0.71464,52.38572,Slight
-0.73218,52.39575,Slight
-0.56678,52.26024,Slight
-2.95788,55.0124,Slight
-2.44345,53.57286,Slight
-2.42376,53.57423,Slight
-2.08682,53.551,Serious
-2.17276,53.60617,Slight
-2.42346,53.50391,Slight
-2.08927,53.49691,Slight
-2.36784,53.46885,Serious
-2.2679,53.46377,Slight
-2.61193,53.52785,Serious
-2.86126,53.42185,Slight
-2.7295,53.42711,Slight
-3.06371,53.55616,Slight
-3.04067,53.602,Slight
-3.06608,53.39668,Slight
-3.0213,53.40248,Fatal
-1.38371,53.5171,Serious
-1.32327,53.4885,Slight
-1.31381,53.48174,Slight
-1.6622,54.98151,Slight
-1.62015,54.96848,Slight
-1.60359,54.9743,Slight
-1.66636,54.97236,Slight
-1.71179,54.98294,Slight
-1.60714,54.99941,Slight
-1.50471,55.03955,Slight
-1.51672,54.97441,Slight
-1.40953,54.90483,Slight
-1.53164,52.43378,Slight
-1.46739,52.4064,Serious
-2.11899,52.45555,Slight
-1.78473,52.41481,Slight
-1.70047,52.44561,Slight
-1.97818,52.57875,Slight
-1.91972,52.60266,Slight
-2.09915,52.60316,Slight
-2.12418,52.56886,Slight
-1.81288,53.67776,Slight
-1.78444,53.70873,Serious
-1.59811,54.95924,Slight
0.10164,51.5316,Slight
0.16792,51.46882,Slight
-0.3352,51.57766,Slight
-0.26275,51.39997,Slight
-0.25852,51.40276,Slight
-0.16187,51.41049,Slight
-0.3441,51.42971,Slight
-0.00865,51.55762,Slight
-4.04979,54.83807,Slight
-3.60221,55.06764,Serious
-3.263,58.5292,Slight
-3.22935,58.45802,Slight
-2.37268,57.28128,Slight
-3.15692,55.9669,Serious
-3.27267,55.96546,Slight
-3.21829,55.94588,Slight
-4.45383,55.87907,Slight
-4.53796,55.9185,Slight
-3.58275,56.41517,Slight
-3.62354,52.95496,Slight
-3.27121,53.05916,Slight
-3.04212,53.00173,Slight
-4.54131,51.8027,Fatal
-3.21456,51.44221,Slight
-3.22346,51.49677,Slight
-2.68844,51.67072,Slight
-2.97445,51.82324,Serious
-3.03215,51.61259,Serious
-3.04149,52.51834,Slight
-1.26373,54.52759,Slight
-0.98855,54.58101,Slight
-2.56239,53.39773,Slight
-2.50046,53.73237,Slight
-2.46788,53.69525,Slight
-2.5106,53.7492,Slight
-3.0432,53.83183,Slight
-3.03053,53.83369,Slight
-2.9854,53.795,Serious
-0.57701,53.54002,Slight
-1.08822,53.97221,Slight
-1.4768,52.91405,Slight
-1.13729,52.61987,Serious
-1.13878,52.66213,Slight
-1.16674,52.65348,Slight
-0.65603,52.7511,Slight
-2.44395,52.64363,Slight
-2.48176,52.64328,Serious
-2.21069,53.06099,Slight
-2.14406,52.9901,Slight
-2.14644,52.97579,Slight
-2.95258,51.3331,Slight
-2.76861,51.48425,Slight
-2.9555,51.33549,Slight
-2.57626,51.50783,Slight
-4.16841,50.37344,Serious
-4.13511,50.37474,Serious
-4.11276,50.42729,Slight
-3.5709,50.43875,Slight
-1.7228,51.51308,Serious
-1.77589,51.56795,Slight
-0.23258,52.57255,Serious
-0.49538,51.90184,Slight
-0.483,51.89302,Serious
0.73374,51.55233,Serious
0.41324,51.55093,Slight
0.2836,51.47624,Slight
0.31579,51.49883,Slight
0.47785,51.37329,Serious
-0.77487,51.3515,Slight
-0.93271,51.44354,Slight
-0.6533,51.52972,Slight
-0.56513,51.50111,Slight
-0.60564,51.47473,Slight
-0.61675,51.47702,Slight
-0.74566,51.52464,Slight
-0.88879,51.45777,Slight
-0.85463,51.42056,Slight
-0.93333,51.41785,Slight
-0.77975,52.06474,Slight
-1.09277,50.80207,Slight
-1.07334,50.79571,Slight
-1.40275,50.91561,Slight
-1.36116,50.92315,Slight
-1.40428,50.95189,Slight
-1.22279,50.65486,Slight
-1.82292,55.01102,Slight
-1.68775,55.16718,Slight
-1.52658,55.20966,Slight
-0.69837,52.48423,Slight
-0.7061,52.47969,Slight
-0.7184,52.39066,Slight
-0.73856,52.47651,Slight
-3.54236,54.67192,Slight
-2.57559,54.32277,Serious
-3.22271,54.11893,Slight
-3.21094,54.14253,Slight
-2.3376,53.56278,Serious
-2.29113,53.59073,Slight
-2.13467,53.52905,Slight
-2.17756,53.60106,Slight
-2.13246,53.60633,Slight
-2.36562,53.45231,Slight
-2.73645,53.4584,Serious
-2.62428,53.43711,Slight
-3.05512,53.33301,Serious
-2.97898,53.33854,Slight
-1.34988,53.54083,Serious
-1.16369,53.36341,Slight
-1.44332,55.04206,Slight
-1.53453,55.02346,Serious
-1.46224,54.90942,Slight
-1.39113,54.93617,Serious
-2.07426,52.45473,Slight
-1.99157,52.60445,Slight
-1.99926,52.6114,Serious
-2.1103,52.56687,Serious
-2.14356,52.56865,Slight
-2.08076,52.60824,Slight
-1.78958,53.72426,Slight
-0.08966,51.51147,Slight
-0.10946,51.51415,Slight
-0.08676,51.51032,Slight
0.15887,51.53474,Serious
0.14266,51.55094,Slight
0.12707,51.53877,Slight
0.14636,51.54698,Slight
0.14789,51.54132,Slight
0.14893,51.55835,Slight
0.11827,51.44974,Slight
0.12167,51.50141,Slight
-0.31011,51.39632,Serious
-0.27969,51.41302,Slight
-0.26121,51.41628,Slight
-0.21472,51.41779,Slight
-0.20755,51.41491,Slight
-0.15882,51.38895,Slight
-0.27684,51.46909,Slight
-0.19499,51.36025,Slight
-0.13008,51.36035,Slight
-0.01294,51.63602,Slight
-0.02151,51.6036,Serious
-4.02335,55.08607,Slight
-4.19248,55.82604,Slight
-5.80321,56.5058,Serious
-5.4841,56.27932,Slight
-4.75721,56.49688,Slight
-3.14205,55.89821,Slight
-3.25108,55.96053,Slight
-3.423,55.93889,Slight
-4.46794,55.84174,Serious
-4.57304,55.94444,Fatal
-3.49828,55.89253,Serious
-3.02801,56.18674,Slight
-3.44475,56.48094,Serious
-4.07796,55.85661,Serious
-3.08986,53.19724,Slight
-4.91912,51.68535,Slight
-3.96308,51.8112,Serious
-4.14573,51.68458,Serious
-3.97647,51.64043,Slight
-3.15898,51.46773,Slight
-3.18367,51.45632,Slight
-3.21694,51.51118,Slight
-3.02864,51.68552,Serious
-3.23391,51.85999,Slight
-3.39537,51.74931,Slight
-1.21611,54.52796,Slight
-1.00844,54.53315,Serious
-1.34722,54.61612,Slight
-1.321,54.52243,Slight
-1.62024,54.52178,Slight
-2.7203,53.35652,Serious
-2.72572,53.38121,Slight
-2.73778,53.38919,Slight
-2.46694,53.73645,Slight
-2.45139,53.64346,Slight
-3.0443,53.81973,Slight
-0.08741,53.56763,Slight
-0.03809,53.56281,Slight
-0.03375,53.52416,Slight
-0.65488,53.59377,Slight
-0.62247,53.56204,Slight
-0.66559,53.56647,Slight
-1.09281,53.91663,Slight
-1.07245,53.9676,Slight
-1.44914,52.90568,Slight
-1.10648,52.66913,Slight
-2.48243,52.11663,Slight
-2.99042,52.20033,Serious
-2.75736,52.28873,Slight
-2.83552,52.02377,Slight
-2.51049,52.77752,Serious
-2.45248,52.64969,Slight
-2.21611,53.07045,Slight
-2.20031,53.05202,Serious
-2.17386,52.99553,Slight
-2.55863,51.40848,Serious
-2.63543,51.41874,Slight
-2.76827,51.48138,Serious
-2.92543,51.32503,Slight
-2.94059,51.35254,Slight
-2.59182,51.53487,Slight
-2.49998,51.47799,Serious
-1.77709,51.5942,Slight
-0.08531,52.6243,Slight
-0.46466,51.88873,Slight
-0.42359,51.88186,Slight
0.68562,51.5411,Slight
0.69112,51.54557,Slight
0.47627,51.38697,Slight
0.51329,51.34886,Slight
0.53236,51.3746,Slight
-0.72185,51.41271,Slight
-0.64763,52.03877,Slight
-1.07262,50.79554,Serious
-1.0719,50.78847,Serious
-1.36319,50.89731,Slight
-1.42401,50.93734,Slight
-1.40531,50.92151,Slight
-1.42858,50.91855,Slight
-1.38388,50.93267,Slight
-1.3921,50.90422,Serious
-1.28743,50.70199,Slight
-3.04156,52.85942,Serious
-2.4233,52.62487,Serious
-2.93304,52.63063,Slight
-1.92663,55.12439,Serious
-1.51189,55.11873,Slight
-1.47193,55.0804,Slight
-0.5895,52.28999,Slight
-0.65292,52.49556,Slight
-0.71206,52.39706,Slight
-0.78501,52.36755,Slight
-0.69213,52.28674,Slight
-2.82288,54.28325,Serious
-2.15286,53.54758,Serious
-2.08358,53.52947,Serious
-2.12821,53.63551,Fatal
-2.26509,53.47595,Slight
-2.13093,53.42462,Serious
-2.29851,53.4548,Slight
-2.48433,53.52053,Slight
-2.6564,53.55468,Slight
-2.71278,53.4507,Slight
-2.72115,53.44072,Slight
-2.63301,53.47064,Slight
-2.75188,53.40154,Serious
-2.99801,53.45914,Slight
-3.02257,53.339,Fatal
-3.06009,53.42557,Slight
-1.19387,53.40481,Serious
-1.35652,53.42566,Slight
-1.21793,53.37488,Serious
-1.19615,53.42598,Serious
-1.64311,54.96876,Slight
-1.68902,55.00884,Serious
-1.58109,54.99187,Slight
-1.57389,54.97834,Slight
-1.44665,55.04202,Slight
-1.46723,52.39645,Slight
-1.43227,52.43283,Slight
-1.78436,52.44778,Serious
-1.78061,52.50404,Slight
-1.82635,52.41061,Slight
-2.05456,52.58818,Slight
-2.10044,52.55459,Serious
0.16602,51.54448,Slight
0.14821,51.53932,Slight
0.14806,51.4843,Slight
-0.24629,51.40155,Slight
-0.21023,51.42069,Slight
-0.32833,51.42704,Slight
-0.15805,51.38634,Serious
-0.20325,51.38155,Slight
-0.15385,51.36742,Slight
-0.03239,51.59949,Slight
-0.01786,51.60153,Slight
-0.03192,51.56796,Slight
-4.48377,55.77233,Slight
-3.77694,56.027,Slight
-4.67633,57.14978,Slight
-3.16973,55.87486,Slight
-4.70502,55.65905,Serious
-4.19898,55.74227,Slight
-4.20981,55.765,Serious
-3.9583,55.70928,Serious
-2.11746,57.12007,Serious
-3.17311,55.92851,Serious
-3.44108,55.89295,Serious
-2.99371,56.47634,Slight
-2.93162,56.48866,Serious
-3.26208,56.14625,Slight
-3.46395,56.10042,Serious
-3.12312,56.1421,Slight
-4.26833,53.14182,Serious
-4.02465,52.73459,Fatal
-3.0606,53.18085,Slight
-3.18512,51.43003,Serious
-3.21775,51.43703,Serious
-3.18286,51.45541,Slight
-3.71569,52.64095,Slight
-1.30295,54.65378,Slight
-1.24527,54.53104,Serious
-1.21214,54.52153,Slight
-1.11768,54.51246,Slight
-1.31512,54.50149,Slight
-1.49723,54.54163,Fatal
-1.56908,54.53,Slight
-2.62377,53.43117,Slight
-2.48493,53.77172,Slight
-2.47466,53.73034,Slight
-3.04324,53.79921,Slight
-3.04064,53.83132,Serious
-0.07614,53.55406,Serious
-0.07616,53.55837,Serious
-1.47854,52.95083,Serious
-1.4817,52.89866,Slight
-1.12361,52.62984,Slight
-2.72444,52.05711,Serious
-2.70892,52.06059,Slight
-2.47995,51.29302,Slight
-2.35992,51.37064,Slight
-2.56997,51.54686,Slight
-2.48166,51.45988,Slight
-3.56017,50.43794,Slight
-1.77125,51.57189,Slight
-0.22139,52.57808,Slight
-0.23601,52.5774,Slight
-0.24046,52.59097,Slight
-0.46617,51.88798,Slight
-0.45231,51.90383,Serious
-0.42817,51.88113,Slight
-0.48532,51.89155,Slight
0.73793,51.53589,Slight
0.68811,51.5506,Slight
0.49756,51.40375,Slight
0.55661,51.35914,Slight
-1.03025,51.44945,Slight
-0.75506,52.03721,Slight
-1.05556,50.83864,Slight
-1.05697,50.7867,Slight
-1.063,50.79409,Slight
-3.04799,52.81015,Slight
-2.30713,52.55853,Slight
-2.53497,52.56834,Serious
-2.01554,55.78456,Slight
-0.46909,52.50536,Slight
-0.67713,52.22284,Slight
-0.73499,52.43971,Slight
-2.88113,54.85612,Slight
-2.8507,54.86232,Slight
-3.58376,54.54896,Slight
-3.19585,54.11349,Slight
-3.20091,54.13984,Slight
-3.21258,54.12892,Slight
-2.42343,53.58215,Serious
-2.3836,53.63036,Serious
-2.17661,53.54296,Fatal
-2.36664,53.48989,Slight
-2.2804,53.51359,Serious
-2.16126,53.38742,Slight
-2.20895,53.37102,Slight
-2.31864,53.41764,Serious
-2.83597,53.41997,Slight
-2.78976,53.35993,Serious
-2.62572,53.43996,Slight
-2.76434,53.46654,Slight
-3.07529,53.31699,Slight
-1.47223,53.56733,Serious
-1.49358,53.54395,Serious
-1.44487,53.50277,Slight
-1.42423,53.57511,Slight
-1.37843,53.5155,Serious
-1.42216,53.57407,Slight
-1.33946,53.45053,Serious
-1.31566,53.49952,Serious
-1.23758,53.44108,Slight
-1.61361,54.9698,Serious
-1.46765,55.00899,Serious
-1.51534,54.95971,Slight
-1.45671,54.91448,Slight
-1.52295,52.40429,Slight
-1.83509,52.41007,Fatal
-1.99427,52.61291,Slight
-1.9896,52.58638,Slight
-2.00439,52.61613,Slight
-2.12444,52.57703,Slight
-2.13377,52.58191,Slight
-2.11428,52.61181,Slight
-1.84932,53.70424,Slight
-1.91948,53.67474,Slight
-1.60222,54.9642,Serious
0.13734,51.55297,Slight
0.16469,51.45314,Fatal
0.11028,51.46975,Serious
-0.35011,51.57488,Serious
-0.33396,51.57932,Slight
-0.24812,51.40484,Slight
-0.24782,51.40253,Slight
-0.26407,51.46495,Slight
-4.49903,55.61024,Slight
-4.30927,55.78724,Slight
-3.60603,56.01209,Slight
-3.81034,56.02897,Slight
-3.78285,56.04019,Fatal
-3.7293,56.0018,Serious
-5.04437,56.84998,Serious
-3.76104,58.56119,Serious
-4.88895,55.84511,Slight
-3.16349,55.91262,Slight
-4.58925,55.83078,Slight
-4.36438,55.86793,Serious
-4.3968,55.83798,Serious
-2.53548,56.63978,Slight
-3.41713,56.06957,Serious
-2.83503,56.33242,Serious
-4.63897,53.31377,Slight
-3.5346,53.28208,Slight
-3.49877,53.31546,Serious
-3.03508,53.20231,Serious
-3.95822,52.34352,Slight
-4.055,52.09858,Slight
-3.98615,51.7842,Slight
-2.99419,51.58812,Slight
-3.47364,51.91209,Slight
-1.24796,54.71591,Slight
-2.5216,53.45256,Slight
-3.04673,53.82054,Slight
-3.02194,53.78292,Slight
-0.10324,53.56617,Slight
-0.5066,53.67649,Slight
-0.66606,53.56637,Slight
-1.08631,53.96082,Slight
-1.05012,53.91067,Slight
-1.45295,52.91364,Serious
-1.47065,52.92064,Serious
-1.16377,52.64282,Slight
-1.15226,52.63803,Serious
-2.70938,52.05792,Slight
-2.84169,52.0223,Slight
-2.13336,53.0282,Slight
-2.50383,51.33956,Serious
-2.38053,51.38529,Slight
-2.873,51.35205,Slight
-2.86154,51.3908,Serious
-2.62941,51.45104,Slight
-2.5242,51.60706,Slight
-2.5182,51.50351,Slight
-2.39566,51.54205,Serious
-2.55822,51.54198,Serious
-2.41427,51.55369,Slight
-4.13644,50.37193,Slight
-4.13599,50.41491,Slight
-1.82663,51.59786,Slight
-1.78111,51.56794,Slight
0.73246,51.5527,Slight
0.26843,51.48724,Slight
0.26452,51.48766,Slight
0.52192,51.38138,Slight
-1.32656,51.38481,Slight
-1.39628,51.40018,Serious
-0.97871,51.45641,Serious
-0.95264,51.44982,Slight
-0.57901,51.48988,Fatal
-0.77685,51.51612,Slight
-0.73255,51.50936,Slight
-0.85257,51.49372,Slight
-0.73473,52.0449,Serious
-1.06193,50.79025,Slight
-1.39951,50.91019,Slight
-1.24229,50.70109,Serious
-2.28109,54.70298,Serious
-1.54469,54.77648,Serious
-0.54494,52.14077,Slight
-1.86549,54.9275,Serious
-1.59959,55.13132,Slight
-0.73361,52.43082,Slight
-0.58737,52.54231,Fatal
-0.66936,52.2534,Serious
-2.94479,54.92307,Serious
-3.0804,54.82121,Serious
-2.94829,54.89373,Slight
-3.34102,54.66878,Serious
-2.90654,54.87693,Slight
-2.76314,54.29307,Slight
-2.38632,53.58111,Serious
-2.27503,53.59199,Slight
-2.2824,53.53969,Serious
-2.14853,53.6203,Slight
-2.38191,53.50047,Serious
-2.10596,53.41751,Serious
-2.01529,53.4568,Slight
-2.62618,53.45133,Serious
-2.75863,53.44695,Slight
-1.5346,53.48448,Slight
-1.48181,53.58033,Slight
-1.5735,54.96835,Slight
-1.61863,54.98291,Serious
-1.43201,55.02572,Slight
-1.50593,54.96697,Slight
-1.44176,54.92987,Slight
-1.46044,54.91322,Fatal
-1.51153,52.45031,Serious
-2.00369,52.62245,Serious
-2.01155,52.57121,Slight
-1.88929,53.75747,Serious
-1.61933,54.94305,Slight
-0.08941,51.5156,Serious
-0.08818,51.51261,Slight
0.08782,51.54011,Slight
0.10258,51.53584,Slight
0.15484,51.52946,Slight
0.06898,51.53713,Slight
0.1478,51.56098,Slight
0.11141,51.46202,Slight
0.16321,51.47659,Serious
0.19539,51.45678,Slight
0.12061,51.46911,Slight
-0.35012,51.57491,Slight
-0.35371,51.57515,Slight
-0.27851,51.37683,Serious
-0.17316,51.39678,Slight
-0.20277,51.41177,Slight
-0.22541,51.39451,Slight
-0.19166,51.396,Slight
-0.14398,51.41022,Slight
-0.19459,51.42776,Slight
-0.15302,51.33773,Slight
-0.01733,51.59029,Serious
-3.44479,55.29319,Serious
-4.50195,55.58304,Slight
-3.90881,56.00135,Slight
-4.83176,55.66119,Serious
-4.04234,55.77251,Slight
-3.25733,55.93388,Serious
-4.44439,55.84779,Serious
-3.69562,55.89892,Slight
-2.89305,56.48846,Slight
-3.1353,56.13125,Slight
-3.40731,56.46401,Serious
-4.03122,55.93575,Slight
-3.21536,53.01204,Slight
-3.16453,52.96393,Slight
-3.00345,53.21584,Serious
-4.09293,51.85461,Slight
-3.69507,51.48236,Serious
-3.29165,51.39297,Slight
-3.24639,51.47659,Slight
-3.10628,51.51676,Slight
-3.4344,51.58385,Slight
-3.32585,51.564,Slight
-3.50657,51.7347,Slight
-3.16243,51.766,Serious
-3.06555,51.75101,Slight
-3.05849,51.73776,Slight
-2.88731,51.92994,Slight
-2.76401,51.59459,Serious
-3.31416,52.51308,Slight
-1.06051,54.53127,Slight
-1.28806,54.59451,Fatal
-1.3524,54.52063,Slight
-1.32111,54.57458,Slight
-1.54747,54.54752,Serious
-2.72232,53.37146,Slight
-2.52273,53.40733,Slight
-2.4612,53.42894,Slight
-2.57415,53.40991,Slight
-3.02707,53.82044,Slight
-3.03935,53.80013,Slight
-0.10351,53.56609,Slight
-0.08123,53.57048,Slight
-0.10106,53.54653,Slight
-0.48774,53.55221,Slight
-1.09702,53.97003,Slight
-1.46978,52.92157,Serious
-1.46226,52.93758,Slight
-1.08611,52.64978,Serious
-1.16054,52.63415,Slight
-1.12541,52.63934,Slight
-1.13932,52.62335,Slight
-0.80574,52.64567,Slight
-2.47749,51.93808,Slight
-2.51347,52.19869,Serious
-2.72709,52.14881,Slight
-2.51608,51.42498,Slight
-2.48506,51.44218,Slight
-4.14126,50.39744,Serious
-4.1481,50.40277,Serious
-4.14171,50.39703,Slight
-3.57192,50.43853,Slight
-1.83568,51.54683,Slight
-1.76165,51.59209,Slight
-0.24533,52.58363,Slight
-0.26472,52.5823,Slight
-0.43495,51.90227,Slight
0.27997,51.52625,Slight
0.52879,51.39272,Slight
-0.74733,51.40382,Slight
-0.74117,51.39406,Slight
-0.97494,51.46168,Slight
-0.96976,51.44987,Serious
-0.56002,51.49929,Slight
-0.58086,51.50809,Serious
-0.88147,51.42482,Slight
-0.67831,52.0334,Slight
-1.08003,50.81591,Slight
-1.07941,50.79441,Serious
-1.41537,50.91586,Slight
-1.39638,50.93791,Slight
-1.39351,50.89709,Slight
-1.42512,50.91303,Slight
-1.42149,54.74256,Serious
-2.0164,54.74511,Slight
-2.57432,52.52436,Serious
-2.71467,52.36949,Slight
-2.49126,52.91394,Slight
-0.48538,52.12956,Slight
-0.50985,52.21451,Slight
-0.5766,52.33092,Slight
-0.71751,52.4727,Slight
-0.71991,52.29895,Slight
-0.70885,52.32308,Slight
-2.90559,54.87648,Slight
-3.49685,54.71388,Slight
-2.76018,54.65591,Slight
-3.08737,54.18587,Serious
-2.81021,54.74287,Slight
-2.42923,53.58423,Slight
-2.40121,53.60972,Serious
-2.44938,53.54709,Slight
-2.31614,53.56434,Slight
-2.29913,53.59204,Slight
-2.3075,53.53567,Slight
-2.16405,53.51052,Slight
-2.27909,53.50343,Serious
-2.82864,53.41696,Slight
-2.71042,53.45076,Serious
-2.95981,53.47464,Slight
-3.11402,53.40632,Slight
-3.18458,53.38512,Serious
-1.53233,53.56036,Serious
-1.36387,53.42463,Slight
-1.68961,54.96722,Slight
-1.42973,54.96307,Slight
-1.43576,54.98849,Slight
-1.47797,54.9065,Slight
-1.38789,54.92487,Slight
-1.49477,54.86777,Slight
-1.4762,52.4353,Serious
-1.50916,52.44252,Slight
-2.03266,52.44691,Slight
-2.08561,52.52982,Serious
-2.1015,52.48491,Slight
-2.02413,52.47728,Slight
-1.75641,52.47133,Serious
-1.73554,52.38667,Slight
-1.99468,52.60809,Slight
-2.10837,52.55929,Slight
-2.09666,52.58328,Serious
-1.86463,53.69891,Slight
-1.61855,54.93189,Slight
-1.5841,54.93659,Slight
-0.09821,51.51324,Slight
0.087,51.54142,Slight
0.12706,51.53575,Slight
0.12971,51.56806,Slight
0.14412,51.5529,Slight
0.14144,51.4518,Slight
0.12348,51.45755,Slight
0.10245,51.43219,Slight
0.18345,51.44993,Slight
0.08979,51.45541,Slight
-0.29094,51.59964,Slight
-0.29365,51.59519,Slight
-0.28742,51.59558,Slight
-0.26554,51.39273,Slight
-0.1795,51.40429,Serious
-0.17364,51.39476,Slight
-0.018,51.61729,Slight
-0.02965,51.57512,Slight
-0.014,51.57585,Slight
-4.74577,56.59913,Slight
-5.17034,57.90764,Slight
-4.73346,55.94119,Serious
-4.21845,55.8257,Slight
-3.97531,56.1967,Slight
-2.44687,57.23492,Serious
-2.01129,57.69432,Serious
-3.28702,55.95562,Slight
-3.2275,55.94581,Slight
-3.03392,56.47196,Serious
-3.61289,56.06472,Slight
-3.02521,56.18997,Slight
-3.32107,56.48981,Serious
-3.99775,55.85285,Slight
-4.02384,55.84249,Fatal
-4.03652,55.82661,Serious
-3.78912,53.32134,Serious
-3.47026,53.29064,Slight
-3.47915,53.31614,Slight
-3.77429,52.43766,Slight
-4.96623,51.72118,Serious
-3.1689,51.48466,Slight
-1.19027,54.56124,Serious
-1.5776,54.51796,Slight
-2.56507,53.38074,Serious
-2.62671,53.387,Slight
-3.04534,53.83762,Slight
-0.5582,53.53802,Slight
-1.10604,53.9787,Slight
-1.07408,53.92254,Slight
-1.08317,53.965,Slight
-1.08685,53.95127,Serious
-1.48496,52.90543,Slight
-2.47268,52.62437,Slight
-2.46839,52.66109,Slight
-2.1273,53.01174,Slight
-2.18283,53.04977,Slight
-2.51217,51.51322,Slight
-4.16551,50.36965,Serious
-4.15017,50.39553,Slight
-4.14712,50.37757,Slight
-3.52682,50.46481,Serious
